,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
908,African American,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),60.0,3451000.0,1962.0,16.0
909,Western European,Married,Unknown or not provided,Male,Single Family Residence,68.0,252000.0,1977.0,25.0
910,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,4467000.0,1975.0,18.0
911,Western European,Married,Unknown or not provided,Female,Single Family Residence,87.0,187000.0,1975.0,22.0
912,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,327000.0,1937.0,41.0
913,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
914,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,210000.0,1985.0,16.0
915,Unknown,Unknown,Unknown or not provided,Unknown,"Quadplex (4 Units, Any Combination)",62.3489336492891,402000.0,1977.0,16.0
916,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,2523000.0,1967.0,25.0
917,Western European,Single,Unknown or not provided,Female,Single Family Residence,85.0,235000.0,1955.0,23.0
918,Western European,Married,Separate Estate/Property,Female,Single Family Residence,72.0,209000.0,1997.0,17.0
919,Western European,Married,Trust,Female,Single Family Residence,81.0,223000.0,1979.0,19.0
920,East Asian,Married,Husband and wife,Male,Condominium,70.0,231000.0,2004.0,11.0
921,Western European,Separated,Unknown or not provided,Male,Single Family Residence,94.0,437000.0,1950.0,41.0
922,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
923,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,3935000.0,1968.0,17.0
924,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
925,Other,Married,Separate Estate/Property,Female,Single Family Residence,66.0,265000.0,2005.0,10.0
926,African American,Single,Single / Unmarried,Male,Single Family Residence,49.0,242000.0,1987.0,28.0
927,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,204000.0,1979.0,11.0
928,Western European,Married,Separate Estate/Property,Female,Single Family Residence,78.0,516000.0,1954.0,32.0
929,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
930,Western European,Married,Unknown or not provided,Male,Single Family Residence,94.0,233000.0,1957.0,41.0
931,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,64.0,201000.0,1968.0,16.0
932,Mediterranean,Unknown,Separate Estate/Property,Male,Single Family Residence,50.0,218000.0,1983.0,6.0
933,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
934,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,95.0,229000.0,1962.0,10.0
935,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,35.0,246000.0,1965.0,16.0
936,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,12190000.0,2008.0,7.0
937,Western European,Married,Unknown or not provided,Male,Single Family Residence,62.0,163000.0,1941.0,16.0
938,East Asian,Single,Husband and wife,Female,Single Family Residence,44.0,421000.0,2007.0,8.0
939,Western European,Married,Single / Unmarried,Female,Single Family Residence,71.0,223000.0,1957.0,16.0
940,Western European,Single,Separate Estate/Property,Female,Single Family Residence,56.0,315000.0,1986.0,16.0
941,East Asian,Married,Separate Estate/Property,Male,Single Family Residence,54.0,244000.0,1960.0,8.0
942,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,213000.0,2016.0,0.0
943,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,198000.0,1972.0,41.0
944,Scandinavian,Married,Unknown or not provided,Male,Single Family Residence,72.0,637000.0,1965.0,7.0
945,Western European,Single,Unknown or not provided,Female,Single Family Residence,74.0,232000.0,1963.0,41.0
946,Hispanic,Single,Single / Unmarried,Male,Single Family Residence,62.0,327000.0,1955.0,16.0
947,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,130000.0,1988.0,27.0
948,Western European,Single,Single / Unmarried,Female,Single Family Residence,63.0,210000.0,1960.0,41.0
949,Other,Married,Unknown or not provided,Female,Single Family Residence,70.0,237000.0,1958.0,23.0
950,Other,Single,Unmarried,Female,Single Family Residence,81.0,198000.0,1978.0,37.0
951,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,988000.0,1968.0,24.0
952,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,8095000.0,1987.0,10.0
953,Other,Unknown,Unknown or not provided,Male,Single Family Residence,63.0,199000.0,1959.0,16.0
954,Other,Unknown,Husband and wife,Male,Single Family Residence,62.3489336492891,317000.0,1952.0,17.0
955,Western European,Married,Husband and wife,Female,Single Family Residence,53.0,256000.0,1991.0,24.0
956,Western European,Single,Unknown or not provided,Female,Single Family Residence,61.0,194000.0,1971.0,16.0
957,Western European,Married,Unknown or not provided,Male,Single Family Residence,74.0,205000.0,1960.0,41.0
958,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
959,Western European,Unknown,Unknown or not provided,Female,Condominium,23.0,126000.0,1979.0,6.0
960,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
961,Mediterranean,Single,Single Man,Female,Single Family Residence,37.0,208000.0,1948.0,24.0
962,Hispanic,Single,Single Woman,Unknown,Single Family Residence,62.3489336492891,339000.0,2007.0,8.0
963,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,378000.0,1978.0,38.0
964,African American,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),60.0,3451000.0,1962.0,16.0
965,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,167000.0,1979.0,36.0
966,Eastern European,Unknown,Unmarried Woman,Female,Single Family Residence,29.0,162000.0,1953.0,41.0
967,Scandinavian,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,72.0,225000.0,1963.0,41.0
968,Scandinavian,Married,Married,Female,Single Family Residence,84.0,293000.0,1931.0,16.0
969,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,10328000.0,1968.0,17.0
970,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,256000.0,1966.0,41.0
971,Western European,Single,Unmarried Woman,Female,Single Family Residence,48.0,244000.0,1960.0,41.0
972,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,307000.0,1955.0,41.0
973,African American,Unknown,Separate Estate/Property,Male,Single Family Residence,46.0,313000.0,2010.0,5.0
974,Hispanic,Unknown,Unmarried Woman,Female,Single Family Residence,39.0,322000.0,2010.0,5.0
975,African American,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,209000.0,1953.0,42.0
976,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,6372000.0,1983.0,32.0
977,Western European,Single,Single / Unmarried,Female,Single Family Residence,71.0,205000.0,1966.0,41.0
978,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,75.0,268000.0,1977.0,38.0
979,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,87.0,203000.0,1965.0,16.0
980,Eastern European,Unknown,Unknown or not provided,Female,Single Family Residence,62.0,350000.0,2003.0,12.0
981,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
982,African American,Unknown,Unknown or not provided,Unknown,Condominium,56.0,750000.0,1980.0,13.0
983,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
984,Unknown,Unknown,Single / Unmarried,Unknown,Apartment house (5+ units),62.3489336492891,3721000.0,1966.0,17.0
985,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,3935000.0,1968.0,17.0
986,Western European,Single,Unknown or not provided,Female,Single Family Residence,25.0,318000.0,1944.0,41.0
987,Other,Unknown,Unknown or not provided,Female,Single Family Residence,74.0,204000.0,1970.0,9.0
988,Western European,Married,Husband and wife,Female,Single Family Residence,57.0,187000.0,1958.0,16.0
989,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,179000.0,1962.0,41.0
990,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,184000.0,1985.0,19.0
991,Other,Married,Separate Estate/Property,Male,Single Family Residence,60.0,185000.0,1949.0,41.0
992,Western European,Married,Unknown or not provided,Male,Single Family Residence,95.0,157000.0,1943.0,16.0
993,Middle Eastern,Married,Unknown or not provided,Male,Single Family Residence,50.0,249000.0,1942.0,16.0
994,Western European,Married,Unmarried Woman,Female,Single Family Residence,51.0,211000.0,1960.0,41.0
995,Western European,Single,Unknown or not provided,Female,Single Family Residence,63.0,541000.0,1959.0,17.0
996,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,86.0,181000.0,1972.0,41.0
997,Unknown,Unknown,Separate Estate/Property,Unknown,Apartment house (5+ units),62.3489336492891,680000.0,1959.0,23.0
998,Western European,Single,Personal Trust,Female,Single Family Residence,62.0,513000.0,1965.0,17.0
999,Unknown,Unknown,Single / Unmarried,Unknown,Single Family Residence,62.3489336492891,202000.0,1977.0,16.0
1000,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,62.3489336492891,235000.0,1975.0,17.0
1001,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
1002,Western European,Single,Unknown or not provided,Female,"Duplex (2 units, any combination)",45.0,345000.0,1960.0,23.0
1003,Western European,Unknown,Unmarried Man,Male,Single Family Residence,62.3489336492891,389000.0,1988.0,25.0
1004,Unknown,Unknown,Single / Unmarried,Unknown,Single Family Residence,62.3489336492891,185000.0,1975.0,12.0
1005,Scandinavian,Single,Unknown or not provided,Male,Single Family Residence,51.0,340000.0,1983.0,11.0
1006,Western European,Single,Separate Estate/Property,Male,Single Family Residence,76.0,204000.0,1954.0,16.0
1007,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,5995600.0,1969.0,10.0
1008,Western European,Married,Husband and wife,Male,Single Family Residence,90.0,223000.0,1977.0,19.0
1009,Jewish,Married,Unknown or not provided,Female,Single Family Residence,88.0,220000.0,1953.0,23.0
1010,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,247000.0,1967.0,41.0
1011,Scandinavian,Single,Unmarried Woman,Female,Single Family Residence,68.0,363000.0,1952.0,23.0
1012,Western European,Married,Single Man,Female,Single Family Residence,69.0,243000.0,1958.0,16.0
1013,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
1014,Eastern European,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,333000.0,1991.0,24.0
1015,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,84.0,440000.0,1965.0,41.0
1016,Western European,Married,Unknown or not provided,Male,Single Family Residence,88.0,257000.0,1949.0,41.0
1017,Other,Single,Unknown or not provided,Male,Single Family Residence,58.0,186000.0,1983.0,13.0
1018,Western European,Single,Husband and wife,Male,Single Family Residence,56.0,183000.0,1955.0,41.0
1019,East Asian,Married,Unknown or not provided,Female,Single Family Residence,90.0,262000.0,1979.0,16.0
1020,Eastern European,Single,Unmarried Man,Female,Single Family Residence,52.0,247000.0,1955.0,16.0
1021,Western European,Married,Unknown or not provided,Female,Single Family Residence,81.0,202000.0,1956.0,17.0
1022,Western European,Separated,Unknown or not provided,Male,Single Family Residence,69.0,201000.0,1977.0,20.0
1023,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
1024,Western European,Single,Unknown or not provided,Female,Single Family Residence,65.0,233000.0,1966.0,23.0
1025,Western European,Married,Unknown or not provided,Male,Single Family Residence,48.0,163000.0,1962.0,41.0
1026,Jewish,Single,Unknown or not provided,Female,Single Family Residence,53.0,226000.0,1978.0,37.0
1027,Jewish,Married,Unknown or not provided,Female,Single Family Residence,59.0,176000.0,1953.0,41.0
1028,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,570000.0,1974.0,12.0
1029,African American,Single,Single Woman,Female,Single Family Residence,41.0,325000.0,1959.0,41.0
1030,East Asian,Married,Husband and wife,Male,Single Family Residence,53.0,545000.0,2005.0,10.0
1031,Unknown,Unknown,Unmarried Man,Unknown,Single Family Residence,62.3489336492891,221000.0,1967.0,16.0
1032,Western European,Single,Separate Estate/Property,Male,Single Family Residence,59.0,279000.0,1998.0,17.0
1033,Western European,Married,Husband and wife,Female,Single Family Residence,64.0,373000.0,1958.0,17.0
1034,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,214000.0,1991.0,23.0
1035,Western European,Married,Revocable Trust,Female,Single Family Residence,82.0,227000.0,1954.0,16.0
1036,Unknown,Unknown,Unmarried,Unknown,Single Family Residence,62.3489336492891,152000.0,1948.0,16.0
1037,Western European,Married,Separate Estate/Property,Female,Single Family Residence,74.0,228000.0,1977.0,20.0
1038,Unknown,Unknown,Unmarried,Unknown,Single Family Residence,62.3489336492891,285000.0,1953.0,15.0
1039,African American,Single,Husband and wife,Female,Single Family Residence,54.0,287000.0,1956.0,16.0
1040,Western European,Single,Unknown or not provided,Female,Single Family Residence,70.0,202000.0,1966.0,41.0
1041,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,12590000.0,1969.0,8.0
1042,East Asian,Unknown,Husband and wife,Unknown,Single Family Residence,56.0,705000.0,2002.0,13.0
1043,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,140000.0,1963.8192722910835,25.0
1044,Other,Single,Unknown or not provided,Unknown,Single Family Residence,90.0,213000.0,1956.0,16.0
1045,Western European,Unknown,Single Man,Male,Single Family Residence,62.3489336492891,223000.0,1951.0,41.0
1046,Hispanic,Single,Unmarried,Female,Single Family Residence,68.0,289000.0,1960.0,41.0
1047,Western European,Married,Unknown or not provided,Male,Single Family Residence,75.0,161000.0,1943.0,16.0
1048,Southeast Asian,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,391000.0,2007.0,8.0
1049,East Asian,Single,Unknown or not provided,Female,Condominium,72.0,236000.0,2004.0,11.0
1050,Western European,Married,Husband and wife,Female,Single Family Residence,79.0,361000.0,2004.0,11.0
1051,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,72.0,196000.0,1970.0,16.0
1052,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,85.0,230000.0,1977.0,38.0
1053,Other,Married,Husband and wife,Female,Single Family Residence,86.0,1933000.0,1946.0,32.0
1054,Western European,Married,Unknown or not provided,Female,Single Family Residence,84.0,273000.0,1956.0,16.0
1055,East Asian,Unknown,Husband and wife,Female,Single Family Residence,37.0,334000.0,1953.0,41.0
1056,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,223000.0,2001.0,14.0
